연월,서울,지방광역시_통합,부산,대구,인천,광주,대전,울산
2022-02-01,1215.167359531127,357.48014884891944,352.6900684565664,360.8737363151624,447.86896012760525,276.77140237332713,381.16771499892167,298.01290463099326
2022-03-01,1222.6416422606774,357.4708405574288,353.70933612134104,360.6960367886488,453.6632827717305,278.91065493694515,381.24545208666154,294.4305876218021
2022-04-01,1228.6299601656306,358.7871933055151,355.6384790730342,361.1936116508205,460.2032540695946,282.3632932632036,380.3463337863529,296.8080365345991
2022-05-01,1226.9231641318456,358.0624294124024,354.13521902908604,361.9049804175856,465.14392424881856,281.84176684052426,378.4025001076148,297.44679170418846
2022-06-01,1236.4974375267088,358.60822498750207,354.2932223731753,363.0505459086268,468.35135724444564,283.0931885270416,377.07836658195976,298.07733013438656
2022-07-01,1229.0368862886844,356.9812550079548,352.48946827787273,362.7452343544823,468.1670300413798,284.94165327288636,374.20723568885404,295.8374015592758
2022-08-01,1218.487278157552,355.7092159710291,350.02789125418025,362.7213741934748,465.19512465132675,285.2505027917839,369.61809489998694,295.49967489597026
2022-09-01,1191.37219589567,355.2029215404735,349.4488829375153,361.9386167654225,462.5164655576393,287.35136386230096,366.1200414154739,295.8534362654899
2022-10-01,1171.444488446267,356.2195948538111,352.72708663458957,361.34894872345757,461.34654977643464,286.6339971582345,363.2285381451522,295.09072187068574
2022-11-01,1165.6943673975552,358.0129431964788,355.94357083217716,358.71925444414006,462.20919922557596,286.28417684215157,362.8453301022887,298.79503962615206
