도시,지역,연월,중앙값_만원_m2
서울,서울_동작구,2009-08,592.2408169560808
서울,서울_동작구,2009-09,592.7867668337324
서울,서울_동작구,2009-10,588.7776059546136
서울,서울_동작구,2009-11,594.3973634651601
서울,서울_동작구,2009-12,576.9457919919081
서울,서울_동작구,2010-01,582.5110102308877
서울,서울_동작구,2010-02,614.4082344823578
서울,서울_동작구,2010-03,587.3732479258751
서울,서울_동작구,2010-04,588.316274122438
서울,서울_동작구,2010-05,554.8898392446629
서울,서울_동작구,2010-06,532.620320855615
서울,서울_동작구,2010-07,542.3004211305762
서울,서울_동작구,2010-08,561.3627564847077
서울,서울_동작구,2010-09,548.8873408125571
서울,서울_동작구,2010-10,573.0200509952547
서울,서울_동작구,2010-11,604.8387096774194
서울,서울_동작구,2010-12,566.7611268544757
서울,서울_동작구,2011-01,583.1295611474486
서울,서울_동작구,2011-02,576.4659973748626
서울,서울_동작구,2011-03,566.4488017429194
서울,서울_동작구,2011-04,591.6666666666666
서울,서울_동작구,2011-05,555.9265442404006
서울,서울_동작구,2011-06,553.0391477469418
서울,서울_동작구,2011-07,556.9029470209614
서울,서울_동작구,2011-08,560.4615869432662
서울,서울_동작구,2011-09,562.6780626780626
서울,서울_동작구,2011-10,565.2886668319048
서울,서울_동작구,2011-11,591.0374029640085
서울,서울_동작구,2011-12,564.1026371025189
서울,서울_동작구,2012-01,570.8568738229756
서울,서울_동작구,2012-02,548.5028507843617
서울,서울_동작구,2012-03,570.809843821719
서울,서울_동작구,2012-04,530.3422940762241
서울,서울_동작구,2012-05,528.3699827096748
서울,서울_동작구,2012-06,528.3630213461182
서울,서울_동작구,2012-07,520.6599025983577
서울,서울_동작구,2012-08,524.6166574706102
서울,서울_동작구,2012-09,525.7614324585271
서울,서울_동작구,2012-10,559.0405686913743
서울,서울_동작구,2012-11,573.9419656834117
서울,서울_동작구,2012-12,638.5444791699181
서울,서울_동작구,2013-01,526.5944928218405
서울,서울_동작구,2013-02,557.1974949554693
서울,서울_동작구,2013-03,561.6704740687597
서울,서울_동작구,2013-04,564.4922515748356
서울,서울_동작구,2013-05,571.487846664525
서울,서울_동작구,2013-06,541.490692022745
서울,서울_동작구,2013-07,547.6369092273068
서울,서울_동작구,2013-08,533.0313325783314
서울,서울_동작구,2013-09,571.6318785578748
서울,서울_동작구,2013-10,553.6651728592457
서울,서울_동작구,2013-11,565.2046099199426
서울,서울_동작구,2013-12,567.027288887578
서울,서울_동작구,2014-01,562.7358648098053
서울,서울_동작구,2014-02,560.7462741553111
서울,서울_동작구,2014-03,567.4729502127801
서울,서울_동작구,2014-04,565.3044399952892
서울,서울_동작구,2014-05,554.2126890523305
서울,서울_동작구,2014-06,559.8910183168999
서울,서울_동작구,2014-07,566.4161383360607
서울,서울_동작구,2014-08,560.822619646149
서울,서울_동작구,2014-09,576.6850983343058
서울,서울_동작구,2014-10,576.955144238786
서울,서울_동작구,2014-11,565.1427825050025
서울,서울_동작구,2014-12,576.1876164156286
서울,서울_동작구,2015-01,580.3418756352223
서울,서울_동작구,2015-02,590.8711457728617
서울,서울_동작구,2015-03,583.6251459062864
서울,서울_동작구,2015-04,584.2579207211674
서울,서울_동작구,2015-05,579.9022450501202
서울,서울_동작구,2015-06,600.6359674949947
서울,서울_동작구,2015-07,611.8489250873356
서울,서울_동작구,2015-08,608.7799997559755
서울,서울_동작구,2015-09,714.6435131073634
서울,서울_동작구,2015-10,640.6876665975244
서울,서울_동작구,2015-11,636.7954196363314
서울,서울_동작구,2015-12,621.0273730798699
서울,서울_동작구,2016-01,643.2456923977337
서울,서울_동작구,2016-02,701.8716577540107
서울,서울_동작구,2016-03,628.7087886469517
서울,서울_동작구,2016-04,640.4375441072689
서울,서울_동작구,2016-05,652.8456191695195
서울,서울_동작구,2016-06,679.6050945622031
서울,서울_동작구,2016-07,689.6079219766918
서울,서울_동작구,2016-08,701.7543859649123
서울,서울_동작구,2016-09,681.2596164785543
서울,서울_동작구,2016-10,699.7153700189754
서울,서울_동작구,2016-11,706.1565078206834
서울,서울_동작구,2016-12,677.288892899769
서울,서울_동작구,2017-01,700.7419620774939
서울,서울_동작구,2017-02,690.8630223163208
서울,서울_동작구,2017-03,703.2732447817838
서울,서울_동작구,2017-04,717.7314978232733
서울,서울_동작구,2017-05,719.0110328833887
서울,서울_동작구,2017-06,711.849957374254
서울,서울_동작구,2017-07,741.5254340018078
서울,서울_동작구,2017-08,765.7754010695187
서울,서울_동작구,2017-09,760.3335622097809
서울,서울_동작구,2017-10,763.2777292782483
서울,서울_동작구,2017-11,783.1821929101402
서울,서울_동작구,2017-12,786.2449215796362
서울,서울_동작구,2018-01,802.8100365353087
서울,서울_동작구,2018-02,826.5152780096844
서울,서울_동작구,2018-03,827.7460475126231
서울,서울_동작구,2018-04,805.5370246831221
서울,서울_동작구,2018-05,815.8455561626303
서울,서울_동작구,2018-06,889.2355561989898
서울,서울_동작구,2018-07,871.6953797061162
서울,서울_동작구,2018-08,907.163053722903
서울,서울_동작구,2018-09,937.0122268470343
서울,서울_동작구,2018-10,942.3960550139933
서울,서울_동작구,2018-11,994.8826778547864
서울,서울_동작구,2018-12,925.925925925926
서울,서울_동작구,2019-01,883.5388994307401
서울,서울_동작구,2019-02,896.0827037173284
서울,서울_동작구,2019-03,873.0699563921542
서울,서울_동작구,2019-04,996.2259390713967
서울,서울_동작구,2019-05,1001.7678255745434
서울,서울_동작구,2019-06,1015.8280179541697
서울,서울_동작구,2019-07,1057.5903898245201
서울,서울_동작구,2019-08,1063.8045540796966
서울,서울_동작구,2019-09,1051.2917111662252
서울,서울_동작구,2019-10,1085.6624033224778
서울,서울_동작구,2019-11,1086.2357637629138
서울,서울_동작구,2019-12,1053.0861306791642
서울,서울_동작구,2020-01,1024.97643732328
서울,서울_동작구,2020-02,1071.1048858861332
서울,서울_동작구,2020-03,1059.292990471348
서울,서울_동작구,2020-04,994.5031712473573
서울,서울_동작구,2020-05,1106.311862252404
서울,서울_동작구,2020-06,1141.7137476459511
서울,서울_동작구,2020-07,1182.2446299589053
서울,서울_동작구,2020-08,1184.3079200592153
서울,서울_동작구,2020-09,1202.7062557062213
서울,서울_동작구,2020-10,1292.084461153815
서울,서울_동작구,2020-11,1354.375220822047
서울,서울_동작구,2020-12,1435.9698681732582
서울,서울_동작구,2021-01,1345.1467482916669
서울,서울_동작구,2021-02,1385.4976089403954
서울,서울_동작구,2021-03,1271.464277956683
서울,서울_동작구,2021-04,1429.2996295010062
서울,서울_동작구,2021-05,1406.0477703259207
서울,서울_동작구,2021-06,1419.268659208549
서울,서울_동작구,2021-07,1468.4979221969206
서울,서울_동작구,2021-08,1518.9963235521745
서울,서울_동작구,2021-09,1484.4486333647503
서울,서울_동작구,2021-10,1446.8690702087288
서울,서울_동작구,2021-11,1537.528153387133
서울,서울_동작구,2021-12,1154.9073068042042
서울,서울_동작구,2022-01,1316.3549130345034
서울,서울_동작구,2022-02,1215.686274509804
서울,서울_동작구,2022-03,1397.4661460450538
서울,서울_동작구,2022-04,1426.4590762807688
서울,서울_동작구,2022-05,1219.079180968162
서울,서울_동작구,2022-06,1575.0589910424683
서울,서울_동작구,2022-07,1103.059581320451
서울,서울_동작구,2022-08,1337.3610796203411
서울,서울_동작구,2022-09,1147.342995169082
서울,서울_동작구,2022-10,1126.2952395254542
서울,서울_동작구,2022-11,1357.3725661450217
서울,서울_동작구,2022-12,1124.2973141786383
서울,서울_동작구,2023-01,1184.823778795444
서울,서울_동작구,2023-02,1328.7270676960302
서울,서울_동작구,2023-03,1320.4078590495192
서울,서울_동작구,2023-04,1371.4274570515577
서울,서울_동작구,2023-05,1358.8844392919038
서울,서울_동작구,2023-06,1316.6666666666667
서울,서울_동작구,2023-07,1347.9818189856564
서울,서울_동작구,2023-08,1391.1905092496588
서울,서울_동작구,2023-09,1295.3801873304997
서울,서울_동작구,2023-10,1256.8210488138625
서울,서울_동작구,2023-11,1203.4337270982642
서울,서울_동작구,2023-12,1322.6717511816032
서울,서울_동작구,2024-01,1350.210970464135
서울,서울_동작구,2024-02,1366.2278943416472
서울,서울_동작구,2024-03,1414.310464718847
서울,서울_동작구,2024-04,1484.3267450197059
서울,서울_동작구,2024-05,1453.652830136018
서울,서울_동작구,2024-06,1530.8603505988885
서울,서울_동작구,2024-07,1506.259803927337
서울,서울_동작구,2024-08,1464.8782209671726
서울,서울_동작구,2024-09,1353.5781544256122
서울,서울_동작구,2024-10,1364.34134244553
서울,서울_동작구,2024-11,1395.0545021080163
서울,서울_동작구,2024-12,1453.8770053475935
서울,서울_동작구,2025-01,1569.5441643012189
서울,서울_동작구,2025-02,1604.2780748663101
서울,서울_동작구,2025-03,1617.9604914174436
서울,서울_동작구,2025-04,1552.6822830951887
서울,서울_동작구,2025-05,1547.3425357725466
서울,서울_동작구,2025-06,1584.5999126837833
서울,서울_동작구,2025-07,1412.2631517006002
서울,서울_동작구,2025-08,1607.9534870040102
서울,서울_동작구,2025-09,1605.3359372495229
서울,서울_동작구,2025-10,1570.776553526317
서울,서울_동작구,2025-11,1518.7190958323522
서울,서울_동작구,2025-12,1643.261574815957
서울,서울_마포구,2006-01,449.19468114416895
서울,서울_마포구,2006-02,403.1094531800996
서울,서울_마포구,2006-03,439.736158305017
서울,서울_마포구,2006-04,443.77711044377713
서울,서울_마포구,2006-05,429.29292929292933
서울,서울_마포구,2006-06,426.0661263673312
서울,서울_마포구,2006-07,417.01417848206836
서울,서울_마포구,2006-08,437.2381493446935
서울,서울_마포구,2006-09,455.72656406156307
서울,서울_마포구,2006-10,471.3804713804714
서울,서울_마포구,2006-11,426.706827309237
서울,서울_마포구,2006-12,438.47629487530827
서울,서울_마포구,2007-01,415.8316633266533
서울,서울_마포구,2007-02,460.326409641767
서울,서울_마포구,2007-03,430.7178631051753
서울,서울_마포구,2007-04,405.60978963288875
서울,서울_마포구,2007-05,444.4820096713384
서울,서울_마포구,2007-06,461.82283704650445
서울,서울_마포구,2007-07,451.774021580766
서울,서울_마포구,2007-08,447.52231096239734
서울,서울_마포구,2007-09,517.5292153589315
서울,서울_마포구,2007-10,501.8400802944128
서울,서울_마포구,2007-11,530.9218203033839
서울,서울_마포구,2007-12,537.9959650302623
서울,서울_마포구,2008-01,531.3815921395629
서울,서울_마포구,2008-02,551.5934640168631
서울,서울_마포구,2008-03,553.1364010827351
서울,서울_마포구,2008-04,568.0868838763575
서울,서울_마포구,2008-05,573.9478485995894
서울,서울_마포구,2008-06,629.7516714254891
서울,서울_마포구,2008-07,600.3561282434667
서울,서울_마포구,2008-08,581.5644082582146
서울,서울_마포구,2008-09,586.5706682222406
서울,서울_마포구,2008-10,583.6251459062864
서울,서울_마포구,2008-11,555.5810287639327
서울,서울_마포구,2008-12,559.6642014791125
서울,서울_마포구,2009-01,566.3509354248658
서울,서울_마포구,2009-02,585.0336243349344
서울,서울_마포구,2009-03,588.117173104373
서울,서울_마포구,2009-04,600.103076528439
서울,서울_마포구,2009-05,589.2255892255893
서울,서울_마포구,2009-06,611.8168987578246
서울,서울_마포구,2009-07,639.720849084036
서울,서울_마포구,2009-08,631.7093311312965
서울,서울_마포구,2009-09,612.8074639525022
서울,서울_마포구,2009-10,618.4291898577612
서울,서울_마포구,2009-11,606.7251461988304
서울,서울_마포구,2009-12,619.6109885702828
서울,서울_마포구,2010-01,623.398212925123
서울,서울_마포구,2010-02,608.1415115345134
서울,서울_마포구,2010-03,597.858067553254
서울,서울_마포구,2010-04,597.9284369114878
서울,서울_마포구,2010-05,641.4436032680538
서울,서울_마포구,2010-06,625.5020587921379
서울,서울_마포구,2010-07,556.8720379146919
서울,서울_마포구,2010-08,653.7102473498232
서울,서울_마포구,2010-09,600.5705420149142
서울,서울_마포구,2010-10,594.465242128904
서울,서울_마포구,2010-11,602.6936026936027
서울,서울_마포구,2010-12,609.3489148580968
서울,서울_마포구,2011-01,633.5620532192125
서울,서울_마포구,2011-02,602.4464564797919
서울,서울_마포구,2011-03,616.5316549078849
서울,서울_마포구,2011-04,612.278945612279
서울,서울_마포구,2011-05,647.0643378561188
서울,서울_마포구,2011-06,600.302269848818
서울,서울_마포구,2011-07,672.5836279985904
서울,서울_마포구,2011-08,630.0126865517868
서울,서울_마포구,2011-09,600.302269848818
서울,서울_마포구,2011-10,612.2689273519369
서울,서울_마포구,2011-11,647.226340935301
서울,서울_마포구,2011-12,619.6282230661603
서울,서울_마포구,2012-01,595.4038997214485
서울,서울_마포구,2012-02,575.5755755755756
서울,서울_마포구,2012-03,599.6402158704777
서울,서울_마포구,2012-04,635.6306477952205
서울,서울_마포구,2012-05,592.6544240400668
서울,서울_마포구,2012-06,594.8664789794211
서울,서울_마포구,2012-07,613.8107416879795
서울,서울_마포구,2012-08,595.8413060691335
서울,서울_마포구,2012-09,686.3048905859891
서울,서울_마포구,2012-10,576.8098881695115
서울,서울_마포구,2012-11,557.2289156626506
서울,서울_마포구,2012-12,572.3905723905724
서울,서울_마포구,2013-01,567.0980837834552
서울,서울_마포구,2013-02,583.5749221369572
서울,서울_마포구,2013-03,567.3400673400673
서울,서울_마포구,2013-04,570.604335395983
서울,서울_마포구,2013-05,594.2417140944091
서울,서울_마포구,2013-06,576.8550194644332
서울,서울_마포구,2013-07,594.9794940037159
서울,서울_마포구,2013-08,587.3933683120963
서울,서울_마포구,2013-09,602.4096385542169
서울,서울_마포구,2013-10,601.5037593984962
서울,서울_마포구,2013-11,583.1179391959485
서울,서울_마포구,2013-12,615.6306216270237
서울,서울_마포구,2014-01,600.4238285848835
서울,서울_마포구,2014-02,614.6020981244039
서울,서울_마포구,2014-03,603.5642232683255
서울,서울_마포구,2014-04,599.5994816821769
